index,Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
5837,2013-12-30,,25.3,0.0,,,,,NE,SE,4.0,19.0,59.0,49.0,,,5.0,2.0,21.6,24.0,No,No
5838,2014-08-12,13.0,25.7,0.0,5.8,10.0,ENE,31.0,SE,ENE,9.0,22.0,68.0,57.0,1020.3,1017.7,1.0,3.0,21.5,23.7,No,No
5839,2016-04-07,19.1,29.8,0.0,,,NNE,35.0,NW,NNE,20.0,28.0,64.0,63.0,1020.1,1017.3,,,25.4,27.8,No,No
5840,2014-12-21,23.0,36.0,34.2,2.2,,E,59.0,NW,WNW,7.0,13.0,85.0,42.0,1009.8,1004.7,8.0,5.0,26.5,35.0,Yes,Yes
5841,2014-09-01,12.4,14.1,0.0,8.2,0.0,N,70.0,N,W,35.0,11.0,57.0,80.0,1009.2,1009.0,7.0,7.0,12.6,11.3,No,Yes
5842,2012-06-07,9.0,14.0,0.0,0.6,6.6,SSW,30.0,,SSW,0.0,17.0,91.0,69.0,1028.8,1027.9,,,9.8,12.4,No,No
5843,2017-05-29,10.2,18.5,0.6,6.4,,W,41.0,WSW,S,17.0,11.0,42.0,29.0,1018.3,1018.5,,,14.3,17.9,No,No
5844,2011-02-12,24.5,37.8,0.0,10.2,,S,48.0,,SW,0.0,17.0,61.0,28.0,1013.9,1010.7,6.0,7.0,27.1,36.6,No,Yes
5845,2009-01-01,23.6,31.4,15.8,4.6,3.4,NNE,28.0,E,N,4.0,19.0,77.0,70.0,1008.1,1005.6,7.0,6.0,28.0,30.1,Yes,Yes
5846,2017-04-06,8.8,25.0,0.0,,,NE,26.0,SE,N,9.0,9.0,57.0,26.0,1024.8,1021.6,,8.0,15.0,24.2,No,No
5847,2015-06-26,19.3,30.5,0.0,9.8,9.8,SE,54.0,SE,SE,33.0,22.0,23.0,19.0,1019.2,1014.4,2.0,0.0,21.6,29.4,No,No
5848,2011-07-26,11.7,25.3,0.0,5.0,10.4,ENE,37.0,SSE,ENE,6.0,28.0,64.0,47.0,1022.3,1018.8,2.0,3.0,20.0,24.5,No,No
5849,2016-11-14,22.5,33.1,3.8,7.8,,SSE,39.0,SSE,NE,15.0,19.0,69.0,59.0,1010.6,1007.6,1.0,,29.0,30.3,Yes,No
5850,2016-08-30,3.2,19.4,0.0,,,NNW,35.0,W,NW,4.0,24.0,85.0,46.0,1026.9,1022.8,7.0,,8.3,18.8,No,Yes
5851,2012-05-26,18.9,23.7,5.2,0.8,0.2,SSE,41.0,SSE,SE,30.0,17.0,73.0,74.0,1017.3,1013.9,7.0,7.0,20.3,22.6,Yes,No
5852,2017-02-10,23.1,42.9,0.0,10.0,12.0,S,56.0,NW,NE,9.0,22.0,58.0,28.0,1010.2,1005.6,6.0,2.0,28.7,40.8,No,No
5853,2014-03-31,13.9,30.6,0.0,2.8,10.4,N,35.0,ENE,N,6.0,13.0,98.0,34.0,1019.7,1016.2,6.0,7.0,16.4,29.3,No,No
5854,2010-03-14,13.8,30.9,0.0,7.8,10.7,SSW,41.0,NNE,NNW,26.0,19.0,48.0,16.0,1027.0,1022.5,5.0,5.0,19.9,29.2,No,No
5855,2012-02-29,13.8,19.3,0.0,4.0,0.0,SE,41.0,SE,SSE,17.0,19.0,68.0,58.0,1017.8,1014.8,,,16.1,18.8,No,No
5856,2010-01-29,21.1,32.6,3.6,9.8,7.0,S,31.0,W,NE,9.0,9.0,72.0,60.0,1010.2,1008.0,6.0,8.0,25.6,28.8,Yes,Yes
5857,2010-05-26,15.2,20.4,2.0,2.4,0.0,NNW,50.0,NW,NNW,22.0,13.0,81.0,74.0,1012.2,1009.3,7.0,8.0,16.9,18.7,Yes,Yes
5858,2014-05-21,14.7,25.1,0.0,2.8,10.0,ESE,28.0,SW,SE,6.0,11.0,71.0,59.0,1022.9,1020.8,1.0,3.0,19.7,23.2,No,Yes
5859,2017-06-04,-1.8,13.5,0.0,,,NNW,19.0,NNE,NNW,2.0,7.0,98.0,82.0,1029.4,1026.2,,,2.0,13.2,No,No
5860,2013-06-03,11.9,17.1,28.2,,,SSE,50.0,S,SSE,13.0,15.0,62.0,58.0,1019.9,1019.2,,,12.7,16.6,Yes,No
5861,2012-08-26,4.2,20.7,0.0,,10.8,SW,37.0,,SW,0.0,22.0,85.0,59.0,1018.6,1016.4,,,11.2,19.1,No,No
5862,2015-01-27,21.2,40.0,0.0,12.8,12.3,NE,33.0,ENE,SSW,13.0,17.0,27.0,20.0,1008.2,1005.2,1.0,4.0,30.2,37.3,No,No
5863,2015-04-29,15.8,20.7,9.4,,,N,33.0,N,NNW,17.0,11.0,54.0,99.0,1018.6,1015.7,,,18.1,18.9,Yes,Yes
5864,2009-02-05,21.5,22.1,1.8,4.2,0.0,ESE,44.0,ESE,ESE,26.0,22.0,95.0,95.0,1008.7,1006.1,8.0,8.0,21.8,21.7,Yes,Yes
5865,2017-01-11,19.0,41.0,0.0,,13.1,WSW,43.0,NNE,WSW,17.0,24.0,33.0,28.0,1005.7,1003.0,,,31.9,33.2,No,No
5866,2010-07-06,0.4,17.8,0.0,,8.2,ENE,26.0,ENE,SE,11.0,9.0,75.0,40.0,1025.1,1021.2,4.0,3.0,8.9,17.1,No,No
5867,2012-06-27,11.0,19.3,0.0,,,WNW,48.0,NNW,WNW,15.0,22.0,51.0,49.0,,,,,14.3,18.8,No,No
5868,2011-06-30,9.5,17.0,1.4,1.0,2.2,WSW,54.0,N,NNW,28.0,13.0,73.0,93.0,1010.1,1007.9,6.0,8.0,15.1,15.8,Yes,Yes
5869,2015-12-28,7.5,24.5,0.0,,,E,35.0,S,E,17.0,13.0,39.0,27.0,1023.3,1020.4,,,14.1,22.5,No,No
5870,2017-03-01,19.9,26.6,31.2,,,E,43.0,,S,0.0,17.0,100.0,86.0,1020.2,1018.7,,,22.4,24.6,Yes,Yes
5871,2013-01-18,21.2,26.8,0.0,11.6,11.4,WSW,46.0,WSW,WSW,24.0,26.0,71.0,41.0,1008.3,1009.9,,,21.9,25.5,No,No
5872,2009-06-27,9.2,14.6,38.8,0.8,0.8,WNW,20.0,NNW,SSW,11.0,6.0,96.0,94.0,1006.7,1005.6,7.0,7.0,11.0,12.3,Yes,Yes
5873,2015-04-16,11.4,19.4,0.0,2.2,4.9,,,SW,SW,4.0,19.0,67.0,62.0,1032.7,1029.9,7.0,1.0,15.2,18.8,No,No
5874,2010-07-04,3.4,13.6,0.0,0.4,4.4,NW,24.0,N,NNW,7.0,9.0,99.0,72.0,1031.5,1027.7,,,7.0,12.5,No,No
5875,2009-10-30,20.6,33.1,0.0,6.2,11.7,WNW,39.0,NE,WSW,9.0,11.0,36.0,33.0,1016.4,1015.8,,,27.3,31.1,No,No
5876,2017-01-18,26.1,37.7,0.0,13.8,11.1,S,61.0,WNW,S,31.0,35.0,28.0,74.0,1005.4,1006.7,1.0,2.0,37.2,25.1,No,No
5877,2008-10-01,13.4,24.9,0.0,6.2,9.7,E,31.0,ENE,NNE,13.0,13.0,59.0,51.0,1024.2,1022.0,7.0,7.0,23.0,23.7,No,No
5878,2015-02-01,11.3,25.2,0.2,,,SSW,48.0,SSE,SW,9.0,7.0,70.0,39.0,1009.2,1007.2,8.0,,15.8,23.2,No,Yes
5879,2011-03-11,13.2,24.9,0.0,2.8,9.6,SSE,35.0,E,NE,13.0,13.0,75.0,56.0,1015.5,1013.4,1.0,6.0,17.0,24.2,No,No
5880,2013-11-17,14.8,18.0,40.8,5.6,0.0,SSE,50.0,SSW,SSE,22.0,17.0,83.0,83.0,1015.5,1014.5,7.0,8.0,16.4,16.8,Yes,Yes
5881,2010-11-04,17.4,23.0,0.0,11.2,1.0,,,W,,4.0,0.0,50.0,87.0,1009.9,1009.8,7.0,8.0,22.1,17.8,No,Yes
5882,2010-11-16,3.2,17.2,0.2,2.6,4.0,WSW,31.0,,WNW,0.0,11.0,92.0,57.0,1018.2,1016.7,,,10.9,15.9,No,No
5883,2010-06-27,7.5,15.0,3.8,,,SSE,41.0,WSW,S,13.0,24.0,66.0,65.0,1020.3,1018.5,,,10.4,14.1,Yes,No
5884,2010-01-30,22.2,29.4,0.0,12.0,13.1,SSW,54.0,SSW,SW,19.0,31.0,45.0,45.0,1008.4,1008.9,0.0,0.0,26.1,27.7,No,No
5885,2015-11-15,14.3,19.9,28.4,,,SSE,31.0,SW,SE,17.0,19.0,83.0,69.0,1018.2,1017.4,8.0,8.0,16.5,19.1,Yes,Yes
5886,2014-10-12,19.0,30.2,0.0,7.6,11.2,ENE,37.0,SE,ENE,17.0,26.0,58.0,51.0,1017.2,1013.2,1.0,1.0,26.7,28.6,No,No
5887,2013-10-30,13.2,22.2,0.4,7.4,12.0,,,,,0.0,0.0,57.0,49.0,1019.6,1018.0,6.0,2.0,16.7,21.7,No,No
5888,2012-04-05,12.3,22.9,0.2,3.8,7.3,E,28.0,N,E,2.0,20.0,91.0,68.0,1021.0,1018.5,7.0,0.0,16.5,22.2,No,No
5889,2013-03-02,16.9,21.7,,,,SSE,63.0,SSE,SSE,43.0,33.0,83.0,87.0,1019.2,1018.9,8.0,8.0,17.9,19.1,No,Yes
5890,2009-02-07,26.0,45.2,0.0,14.0,11.5,NNW,54.0,ENE,NW,17.0,28.0,32.0,12.0,1009.4,1005.9,1.0,2.0,33.1,42.7,No,No
5891,2010-10-15,15.3,25.4,0.2,,,N,70.0,N,N,20.0,41.0,73.0,57.0,999.2,989.0,,,21.9,24.5,No,No
5892,2012-03-31,19.7,30.9,0.0,23.1,,SSW,31.0,SSW,SW,20.0,15.0,70.0,24.0,1017.1,1015.0,4.0,,21.6,30.2,No,No
5893,2015-09-24,13.2,29.6,0.0,6.4,8.3,,,NNE,,30.0,,52.0,,1019.7,1015.5,6.0,,21.5,,No,No
5894,2012-01-01,19.7,27.4,0.0,9.2,2.7,SE,39.0,SE,SSE,13.0,15.0,56.0,52.0,1010.7,1009.4,6.0,7.0,24.1,26.2,No,No
5895,2014-06-22,4.7,17.9,1.0,1.2,,NE,19.0,ESE,SE,4.0,9.0,90.0,47.0,1023.1,1019.5,0.0,3.0,10.9,17.0,No,No
5896,2015-02-07,16.4,22.6,0.0,,11.1,,,,NW,0.0,17.0,63.0,61.0,,1021.4,6.0,6.0,21.1,20.8,No,No
5897,2011-11-28,13.4,27.8,0.0,3.0,3.3,WSW,46.0,NNE,S,9.0,9.0,87.0,64.0,1015.1,1012.2,8.0,7.0,17.1,23.3,No,No
5898,2010-01-03,17.7,19.7,33.2,,,SSE,46.0,SSE,SSE,24.0,20.0,90.0,72.0,1016.2,1016.7,8.0,8.0,18.0,19.6,Yes,Yes
5899,2017-04-03,7.6,29.5,0.0,,,SSW,39.0,N,SE,15.0,13.0,52.0,26.0,,,,,20.1,27.0,No,No
5900,2015-09-03,10.4,20.0,3.4,,,SW,56.0,SW,WSW,17.0,26.0,62.0,40.0,1005.5,1006.4,2.0,1.0,16.4,18.9,Yes,Yes
5901,2015-01-16,8.6,25.6,0.0,6.0,13.3,WSW,48.0,WSW,WSW,15.0,30.0,73.0,34.0,1012.0,1010.5,3.0,1.0,17.4,24.7,No,No
5902,2014-09-06,12.1,36.1,0.0,8.0,,NE,39.0,N,E,9.0,22.0,40.0,74.0,1015.5,1011.0,0.0,0.0,23.3,35.0,No,No
5903,2013-10-27,6.6,16.0,0.0,3.4,2.8,E,26.0,E,ENE,11.0,9.0,79.0,67.0,1024.7,1021.9,6.0,8.0,11.6,14.3,No,Yes
5904,2012-11-03,9.2,17.1,0.0,1.0,7.2,E,33.0,ENE,E,17.0,15.0,74.0,69.0,1018.5,1015.5,,,11.8,16.4,No,No
5905,2011-10-13,11.2,20.4,0.0,4.8,,E,35.0,E,E,15.0,22.0,56.0,47.0,1023.1,1021.6,1.0,7.0,19.0,19.2,No,No
5906,2009-05-25,18.0,21.7,0.0,5.4,1.9,NNE,76.0,N,N,52.0,37.0,50.0,49.0,1019.1,1015.4,7.0,7.0,18.3,20.8,No,Yes
5907,2012-10-13,6.4,20.9,0.0,4.6,,SW,33.0,S,SSW,13.0,20.0,46.0,25.0,1024.2,1021.4,0.0,1.0,12.5,19.3,No,No
5908,2010-10-02,4.2,18.4,0.0,,,NNW,28.0,,NW,0.0,19.0,71.0,52.0,1031.6,1028.7,,,12.7,17.2,No,No
5909,2013-10-12,20.0,26.7,0.0,,,SE,33.0,ESE,NE,11.0,15.0,86.0,71.0,1018.7,1014.5,,,21.9,24.7,No,No
5910,2009-08-15,10.7,28.9,0.0,5.6,10.6,ENE,30.0,SSE,ENE,9.0,17.0,69.0,27.0,1019.2,1015.5,1.0,1.0,22.4,28.1,No,No
5911,2015-01-23,22.4,35.8,0.0,12.0,12.3,WSW,33.0,SSW,SSW,15.0,11.0,39.0,22.0,1006.7,1004.4,6.0,1.0,25.9,34.6,No,No
5912,2010-05-17,6.2,16.7,0.0,2.2,5.7,N,26.0,WNW,SE,7.0,7.0,89.0,56.0,1021.4,1019.2,7.0,6.0,8.7,16.6,No,No
5913,2014-11-03,15.7,23.2,0.0,,,,,,,,,59.0,55.0,,,,,18.8,22.2,No,Yes
5914,2011-02-06,24.8,32.4,7.0,9.8,,ENE,24.0,NNW,NE,2.0,11.0,77.0,63.0,1018.5,1015.3,6.0,3.0,28.9,31.6,Yes,Yes
5915,2012-03-23,8.7,13.9,9.0,,,W,50.0,NW,W,15.0,19.0,75.0,43.0,994.7,994.9,,,8.9,13.7,Yes,No
5916,2010-09-13,13.6,21.3,0.4,3.4,4.7,E,26.0,E,SW,19.0,9.0,70.0,62.0,1018.8,1015.8,8.0,6.0,15.7,20.9,No,No
5917,2009-11-30,12.6,21.7,0.2,2.6,9.5,S,39.0,SSE,SSE,30.0,24.0,77.0,58.0,1017.1,1017.0,,,16.3,19.9,No,No
5918,2010-04-27,3.7,21.5,0.0,,,WSW,20.0,WNW,S,7.0,9.0,63.0,35.0,,,,,15.1,20.4,No,No
5919,2008-08-27,5.7,15.5,0.0,2.6,10.2,ESE,28.0,ESE,E,9.0,13.0,49.0,41.0,1031.2,1028.6,,,12.1,14.9,No,No
5920,2011-07-21,4.3,12.3,0.0,,,SSE,52.0,SSE,SSE,26.0,24.0,74.0,55.0,1033.2,1032.1,,,8.7,12.1,No,No
5921,2009-02-05,12.6,36.1,0.0,10.6,12.3,W,30.0,NE,W,9.0,15.0,63.0,26.0,1008.0,1007.5,0.0,0.0,22.2,34.7,No,No
5922,2016-04-03,17.3,27.6,0.0,,,SE,31.0,SSW,SE,7.0,19.0,68.0,51.0,,,,,22.1,27.1,No,Yes
5923,2013-06-01,13.5,15.9,16.8,4.0,0.0,NNE,39.0,NNW,N,9.0,24.0,94.0,97.0,1014.7,1010.4,8.0,8.0,15.7,14.6,Yes,Yes
5924,2014-01-17,13.5,34.6,0.0,,13.1,E,54.0,E,E,19.0,17.0,44.0,16.0,1014.0,1009.7,0.0,,23.1,33.1,No,No
5925,2015-05-18,12.0,15.6,16.6,,,SSW,46.0,SW,SSW,13.0,20.0,94.0,87.0,1012.5,1016.4,,,15.5,13.3,Yes,Yes
5926,2014-10-04,14.1,19.5,1.4,5.0,10.2,WSW,43.0,SSW,SSW,22.0,19.0,82.0,65.0,1020.6,1019.3,6.0,3.0,17.3,18.2,Yes,No
5927,2016-01-03,18.0,27.7,0.4,8.4,0.6,SSE,56.0,ENE,NE,13.0,20.0,58.0,32.0,1013.3,1012.0,7.0,7.0,22.1,26.8,No,No
5928,2014-12-30,16.2,23.7,0.0,,,W,41.0,WSW,SW,19.0,17.0,64.0,55.0,1016.0,1015.9,,,18.4,22.6,No,No
5929,2015-05-04,8.2,23.1,0.0,3.0,7.7,N,67.0,NNE,NNE,24.0,35.0,73.0,34.0,1011.2,1002.6,4.0,2.0,13.4,22.6,No,Yes
5930,2010-10-09,16.8,19.1,0.0,,,ESE,33.0,ESE,E,28.0,19.0,65.0,64.0,1026.0,1025.0,,,17.8,17.8,No,No
5931,2009-03-09,14.2,35.3,0.0,10.0,11.6,SW,31.0,NE,W,7.0,17.0,44.0,15.0,1015.7,1014.0,1.0,1.0,23.6,34.0,No,No
5932,2012-10-04,14.1,31.6,0.0,,,WNW,46.0,NE,NW,11.0,24.0,31.0,14.0,1017.5,1013.3,,,24.6,30.9,No,No
5933,2017-02-10,23.4,29.1,72.8,,0.2,WSW,33.0,SW,W,9.0,20.0,86.0,87.0,1006.9,1005.0,8.0,7.0,24.9,26.3,Yes,Yes
5934,2016-09-10,16.2,23.3,7.2,3.4,2.9,NE,28.0,NE,N,6.0,7.0,79.0,87.0,1020.0,1016.2,6.0,7.0,21.4,19.7,Yes,Yes
5935,2014-05-24,10.4,27.7,0.0,4.0,10.4,W,35.0,,SW,0.0,19.0,70.0,27.0,1019.6,1016.4,1.0,0.0,17.4,27.1,No,No
5936,2016-12-09,1.1,11.4,3.4,,,WSW,63.0,WSW,WSW,17.0,15.0,75.0,60.0,,,,,3.7,9.9,Yes,No
5937,2011-01-30,15.6,37.1,0.0,,,NNW,28.0,E,NNW,4.0,15.0,52.0,16.0,1017.2,1014.8,1.0,0.0,23.7,35.4,No,No
5938,2015-10-03,12.2,29.4,0.0,7.2,8.4,WNW,54.0,NNW,WNW,26.0,30.0,33.0,27.0,1023.2,1019.1,,5.0,23.7,26.5,No,No
5939,2015-08-27,8.9,22.3,0.0,,,ENE,43.0,E,ESE,26.0,24.0,64.0,35.0,1024.6,1020.1,,,12.9,21.2,No,No
5940,2015-05-05,13.3,27.1,0.2,,,NNW,39.0,,NNW,0.0,19.0,91.0,34.0,,,,,15.4,26.6,No,No
5941,2016-06-25,8.1,15.0,11.2,,,,,SW,,31.0,,85.0,,1017.5,1019.2,3.0,,13.2,,Yes,Yes
5942,2010-11-27,17.8,22.2,0.0,,,NE,59.0,NNE,NE,9.0,46.0,87.0,80.0,1015.4,1011.5,8.0,,20.2,21.2,No,No
5943,2012-10-03,4.8,31.2,0.0,4.4,,W,24.0,NNE,WSW,2.0,7.0,58.0,15.0,1026.6,1019.5,,,16.6,30.3,No,No
5944,2015-07-26,11.7,16.1,0.0,,,S,30.0,SE,ESE,15.0,15.0,76.0,60.0,1028.5,1026.7,8.0,8.0,12.1,15.1,No,No
5945,2015-03-18,24.2,38.1,0.0,8.0,,,,NW,,13.0,,77.0,44.0,1010.1,,6.0,3.0,28.7,36.2,No,No
5946,2016-01-14,17.4,20.3,0.0,,,SSE,50.0,S,SSW,24.0,22.0,53.0,37.0,1015.7,1018.9,4.0,7.0,18.0,17.8,No,No
5947,2012-09-15,8.5,15.0,0.2,3.0,0.5,NNW,28.0,NNE,N,15.0,15.0,85.0,72.0,1026.3,1023.5,7.0,7.0,11.4,13.9,No,Yes
5948,2012-10-10,2.3,12.0,3.8,0.4,2.3,SW,61.0,N,SW,15.0,33.0,87.0,89.0,1012.7,1010.6,7.0,7.0,7.9,8.6,Yes,Yes
5949,2016-09-10,24.6,37.7,0.0,7.2,,SE,44.0,NW,ESE,9.0,15.0,58.0,,1013.8,1008.6,1.0,,30.0,,No,No
5950,2013-09-11,11.2,17.9,0.2,3.4,6.4,W,46.0,W,W,31.0,30.0,51.0,44.0,1010.7,1011.1,5.0,7.0,13.4,16.4,No,Yes
5951,2010-07-13,11.7,17.4,0.6,2.0,0.0,NNW,41.0,NNE,N,17.0,15.0,96.0,98.0,1015.9,1012.1,8.0,8.0,15.3,15.5,No,Yes
5952,2010-09-22,4.0,16.0,0.0,2.0,6.9,WNW,46.0,W,W,17.0,31.0,69.0,50.0,1026.9,1024.1,4.0,4.0,13.1,15.2,No,No
5953,2016-07-13,0.3,7.0,4.0,,,WNW,69.0,WSW,SW,28.0,20.0,98.0,95.0,1017.3,1022.6,8.0,8.0,2.1,5.2,Yes,No
5954,2012-02-09,21.3,26.0,0.0,5.4,8.3,ENE,44.0,E,E,22.0,31.0,82.0,74.0,1009.0,1007.8,7.0,4.0,22.4,24.1,No,No
5955,2015-10-15,8.5,30.3,0.0,,,N,63.0,N,N,24.0,41.0,53.0,13.0,1019.2,1016.2,,8.0,17.9,29.9,No,No
5956,2013-08-03,1.9,9.0,4.0,,,NW,54.0,N,NNW,33.0,41.0,100.0,99.0,1013.4,1006.9,7.0,8.0,4.0,7.9,Yes,Yes
5957,2017-01-25,12.4,31.5,0.0,,,SE,44.0,ESE,SE,13.0,28.0,52.0,43.0,1020.0,1017.1,,,21.3,26.8,No,No
5958,2014-11-19,17.8,24.8,0.0,,,,,SE,SE,9.0,9.0,74.0,65.0,,,7.0,7.0,21.8,24.0,No,No
5959,2009-10-24,15.2,32.8,0.0,7.6,8.8,SW,39.0,ENE,W,13.0,11.0,32.0,17.0,1019.3,1016.0,7.0,4.0,19.9,31.5,No,No
5960,2017-01-10,27.7,37.4,0.0,,,E,44.0,ESE,E,31.0,26.0,34.0,27.0,1005.1,1002.9,,4.0,33.3,37.1,No,No
5961,2013-10-21,16.6,26.2,0.2,,,NNE,37.0,SSE,NNE,2.0,26.0,80.0,78.0,1016.4,1012.2,,,20.3,22.1,No,No
5962,2016-09-25,6.5,15.3,11.6,4.4,8.4,SW,41.0,WSW,SW,22.0,19.0,66.0,52.0,1011.4,1011.7,2.0,7.0,11.1,13.2,Yes,No
5963,2013-06-05,8.6,19.7,0.6,2.0,5.9,SW,37.0,NNE,SW,4.0,20.0,87.0,57.0,1019.6,1018.3,1.0,7.0,13.8,17.6,No,No
5964,2010-08-09,4.9,15.0,0.0,,,ENE,22.0,,NNE,0.0,7.0,85.0,65.0,1030.2,1027.1,,,9.8,14.7,No,No
5965,2013-07-15,13.1,21.4,0.0,0.8,4.5,WNW,39.0,N,NW,9.0,13.0,66.0,72.0,1015.9,1013.2,7.0,7.0,16.1,21.0,No,Yes
5966,2014-09-28,11.9,34.8,0.0,9.0,11.6,N,37.0,N,SSE,19.0,9.0,12.0,8.0,1017.6,1012.2,0.0,0.0,26.3,33.5,No,No
5967,2011-09-22,8.5,24.4,0.0,3.0,7.3,WNW,81.0,N,NNW,17.0,37.0,65.0,34.0,1012.0,1005.0,5.0,5.0,15.5,23.9,No,No
5968,2010-12-06,15.2,24.3,0.8,6.8,6.8,E,39.0,NE,ENE,9.0,24.0,98.0,85.0,1011.4,1007.4,8.0,5.0,17.4,20.8,No,Yes
5969,2015-02-07,16.2,37.9,0.0,10.4,7.5,W,52.0,N,W,15.0,35.0,42.0,19.0,1017.8,1014.2,6.0,4.0,23.6,35.1,No,No
5970,2013-08-01,7.9,17.6,0.0,3.4,10.1,WNW,35.0,NW,SE,17.0,15.0,59.0,54.0,1023.2,1020.1,2.0,3.0,12.8,17.0,No,No
5971,2013-11-06,16.1,33.0,0.0,12.0,,NE,44.0,NE,ENE,30.0,20.0,34.0,18.0,1018.2,1013.6,1.0,5.0,21.2,31.9,No,No
5972,2015-04-17,16.1,22.6,1.0,3.4,8.5,ESE,28.0,E,E,17.0,13.0,59.0,54.0,1025.8,1023.5,1.0,3.0,20.8,21.0,No,No
5973,2010-07-22,4.3,13.7,0.0,1.0,3.8,SW,15.0,,WSW,0.0,9.0,88.0,74.0,1035.9,1033.9,,,9.6,13.2,No,No
5974,2009-07-23,11.5,19.0,3.4,,,,,NW,,9.0,0.0,74.0,46.0,,,1.0,6.0,14.2,16.8,Yes,Yes
5975,2010-12-06,19.6,26.6,4.0,5.8,11.4,E,39.0,ESE,ESE,13.0,28.0,73.0,62.0,1014.4,1013.6,5.0,5.0,24.1,25.9,Yes,No
5976,2016-06-03,1.4,12.0,0.0,,,E,20.0,E,SE,13.0,7.0,100.0,85.0,1025.3,1021.7,8.0,,7.5,11.4,No,No
5977,2015-10-04,7.8,25.2,0.0,7.2,7.8,W,44.0,NW,WNW,9.0,22.0,85.0,44.0,1021.9,1020.6,,,13.4,24.6,No,No
5978,2011-11-01,10.8,16.0,0.0,2.6,0.6,SW,39.0,SW,WSW,17.0,20.0,86.0,67.0,1025.0,1022.2,8.0,7.0,11.9,15.7,No,No
5979,2011-12-15,19.7,27.2,0.0,,6.6,SE,48.0,E,SE,24.0,26.0,54.0,51.0,1011.0,1008.9,7.0,6.0,23.5,25.1,No,No
5980,2011-09-04,11.0,19.0,1.6,1.2,4.5,WSW,30.0,N,WSW,6.0,17.0,93.0,56.0,1024.6,1022.6,7.0,7.0,13.6,17.7,Yes,No
5981,2013-06-29,1.0,3.0,0.0,,,ENE,33.0,E,ESE,13.0,6.0,96.0,96.0,,,,,1.6,2.6,No,No
5982,2010-07-24,3.1,12.3,0.0,2.0,3.8,NW,39.0,NW,NW,9.0,9.0,68.0,68.0,1027.0,1025.1,5.0,7.0,8.0,11.8,No,No
5983,2014-03-15,17.0,30.8,0.0,,,,,NE,,4.0,,82.0,,,,3.0,,20.4,,No,No
5984,2011-02-06,6.7,18.8,2.4,1.6,13.0,SSW,44.0,SSW,SSW,11.0,26.0,74.0,45.0,1022.9,1027.2,,,13.2,17.4,Yes,No
5985,2015-05-12,14.5,18.5,0.6,0.2,1.5,,,SE,SE,19.0,26.0,69.0,78.0,1032.6,1031.8,8.0,6.0,16.5,18.5,No,No
5986,2010-11-06,7.2,23.0,0.0,6.4,12.3,W,41.0,SSW,W,22.0,28.0,39.0,41.0,1018.5,1015.6,3.0,1.0,19.9,21.2,No,No
5987,2015-11-14,21.5,25.7,0.6,,,SSE,39.0,WSW,NNE,11.0,24.0,86.0,86.0,1013.1,1007.1,,,22.5,25.3,No,Yes
5988,2010-02-05,13.1,21.5,5.4,,,SSE,52.0,S,S,28.0,30.0,90.0,49.0,1014.4,1014.8,7.0,5.0,13.9,20.1,Yes,No
5989,2016-07-22,8.0,25.7,0.0,,,NW,57.0,N,NW,15.0,31.0,100.0,51.0,1008.6,1001.2,,,15.1,24.8,No,Yes
5990,2008-12-29,19.7,27.2,0.0,,,WNW,46.0,NW,WSW,19.0,30.0,49.0,22.0,1004.8,1004.2,,,21.6,26.1,No,Yes
5991,2015-10-14,18.8,38.9,0.0,,,WNW,37.0,ENE,NNW,24.0,19.0,15.0,8.0,1017.2,1012.2,,,28.8,38.4,No,No
5992,2013-07-01,9.2,20.2,0.0,2.4,8.6,,,NW,W,11.0,6.0,66.0,51.0,1024.9,1020.2,1.0,2.0,13.6,19.6,No,No
5993,2015-01-18,9.2,22.4,0.0,,,S,43.0,,WSW,0.0,15.0,41.0,29.0,,,,8.0,16.0,21.3,No,No
5994,2010-11-30,16.0,22.2,4.6,1.8,0.9,S,48.0,S,S,30.0,20.0,98.0,97.0,1016.5,1014.8,8.0,8.0,16.5,18.4,Yes,Yes
5995,2013-11-04,12.4,21.7,0.0,4.6,10.5,NNE,33.0,NNW,NE,11.0,15.0,62.0,64.0,1018.6,1016.4,3.0,2.0,18.1,19.4,No,Yes
5996,2014-05-26,11.6,24.2,0.0,,,,,,,,,75.0,72.0,,,,,20.9,23.2,No,No
5997,2010-10-10,8.2,23.2,0.0,,,NE,39.0,W,NE,6.0,19.0,71.0,42.0,1029.4,1028.1,,,14.8,22.3,No,No
5998,2014-02-13,24.4,31.9,30.8,3.8,8.5,,,,NW,0.0,17.0,84.0,59.0,1009.3,1006.8,7.0,7.0,27.1,31.3,Yes,No
5999,2009-05-31,13.6,24.3,0.4,2.4,4.9,ENE,26.0,E,SSE,15.0,11.0,65.0,44.0,1017.7,1015.5,7.0,6.0,16.9,23.2,No,No
6000,2012-04-13,7.2,24.9,0.2,1.8,10.1,NW,39.0,N,W,13.0,20.0,60.0,21.0,1028.8,1025.1,0.0,2.0,13.3,23.4,No,No
